id,packet_parsed
124,"{'MTypeText': 'Uplink Msg (C)', 'PHYPayload': {'MHDR': {'MType': '100', 'RFU': '100', 'Major': '11'}, 'MIC': 'fcb8d537', 'MACPayload': {'FHDR': {'DevAddr': 'd3a96f19', 'FCnt': '9852', 'FOpts': '', 'FCtrl': {'ADR': '1', 'ADRACKReq': '0', 'ACK': '0', 'ClassB': '0', 'FOptsLen': '0000'}}, 'FPort': '6e', 'FRMPayload': '5a0576c1cf781fe4b681945816558b1545f63fab5119907cb7d6128795d900e0c0f74421d3764ff0f86866835117b43719d2d1c9a0c902e6d38566c842ff7751adc0d136422a3eda557c65db16c4c5e556ef77950b0f4b99b2f883f72d5f5d4cc705f66099'}}, 'ParseMessage': '', 'Lora': {'Freq': '868.1', 'Chan': '0', 'Datr': 'SF7BW125', 'Codr': '4/5'}, 'RAWPacket': '93196fa9d38052986e5a0576c1cf781fe4b681945816558b1545f63fab5119907cb7d6128795d900e0c0f74421d3764ff0f86866835117b43719d2d1c9a0c902e6d38566c842ff7751adc0d136422a3eda557c65db16c4c5e556ef77950b0f4b99b2f883f72d5f5d4cc705f66099fcb8d537', 'Time': '2021-09-05 11:58:46.90', 'DecryptedData': ''}"
125,"{'MTypeText': 'Uplink Msg (C)', 'PHYPayload': {'MHDR': {'MType': '100', 'RFU': '000', 'Major': '00'}, 'MIC': '40658ad8', 'MACPayload': {'FHDR': {'DevAddr': '260b905b', 'FCnt': '000b', 'FOpts': '', 'FCtrl': {'ADR': '1', 'ADRACKReq': '0', 'ACK': '0', 'ClassB': '0', 'FOptsLen': '0000'}}, 'FPort': '01', 'FRMPayload': '8c6518f38e7f4dc0c9fba1'}}, 'ParseMessage': '', 'Lora': {'Freq': '868.5', 'Chan': '2', 'Datr': 'SF7BW125', 'Codr': '4/5'}, 'RAWPacket': '805b900b26800b00018c6518f38e7f4dc0c9fba140658ad8', 'Time': '2021-09-05 11:59:39.53', 'DecryptedData': ''}"
126,"{'MTypeText': 'Downlink Msg (UC)', 'PHYPayload': {'MHDR': {'MType': '011', 'RFU': '000', 'Major': '00'}, 'MIC': 'b7f8e47b', 'MACPayload': {'FHDR': {'DevAddr': '260b905b', 'FCnt': '000b', 'FOpts': '', 'FCtrl': {'ADR': '1', 'RFU': '0', 'ACK': '1', 'FPending': '0', 'FOptsLen': '0000'}}, 'FPort': '', 'FRMPayload': ''}}, 'ParseMessage': '', 'Lora': {'Freq': '868.5', 'Chan': '2', 'Datr': 'SF7BW125', 'Codr': '4/5'}, 'RAWPacket': '605b900b26a00b00b7f8e47b', 'Time': '2021-09-05 11:59:44.56', 'DecryptedData': ''}"
127,"{'MTypeText': 'Uplink Msg (C)', 'PHYPayload': {'MHDR': {'MType': '100', 'RFU': '000', 'Major': '00'}, 'MIC': '69a65d3d', 'MACPayload': {'FHDR': {'DevAddr': '260b905b', 'FCnt': '000c', 'FOpts': '', 'FCtrl': {'ADR': '1', 'ADRACKReq': '0', 'ACK': '0', 'ClassB': '0', 'FOptsLen': '0000'}}, 'FPort': '01', 'FRMPayload': 'e184434144708652beef79'}}, 'ParseMessage': '', 'Lora': {'Freq': '868.1', 'Chan': '0', 'Datr': 'SF7BW125', 'Codr': '4/5'}, 'RAWPacket': '805b900b26800c0001e184434144708652beef7969a65d3d', 'Time': '2021-09-05 12:00:39.53', 'DecryptedData': ''}"
128,"{'MTypeText': 'Proprietary', 'PHYPayload': {'MHDR': {'MType': '111', 'RFU': '111', 'Major': '00'}}, 'ParseMessage': 'Propietary', 'Lora': {'Freq': '867.9', 'Chan': '7', 'Datr': 'SF7BW125', 'Codr': '4/6'}, 'RAWPacket': 'fcee63dfef9c18e67c843ffc65035a9bad509b40eda12dbf816e3ba42fb6b096bfc06361038501132cd66be4f72cd3a5700cd6905c2e8f36880d4eadaa060bc970204a10cc', 'Time': '2021-09-05 12:00:42.25', 'DecryptedData': ''}"
129,"{'MTypeText': 'Downlink Msg (UC)', 'PHYPayload': {'MHDR': {'MType': '011', 'RFU': '000', 'Major': '00'}, 'MIC': '6ab9f220', 'MACPayload': {'FHDR': {'DevAddr': '260b905b', 'FCnt': '000c', 'FOpts': '', 'FCtrl': {'ADR': '1', 'RFU': '0', 'ACK': '1', 'FPending': '0', 'FOptsLen': '0000'}}, 'FPort': '', 'FRMPayload': ''}}, 'ParseMessage': '', 'Lora': {'Freq': '868.1', 'Chan': '0', 'Datr': 'SF7BW125', 'Codr': '4/5'}, 'RAWPacket': '605b900b26a00c006ab9f220', 'Time': '2021-09-05 12:00:44.56', 'DecryptedData': ''}"
130,"{'MTypeText': 'Uplink Msg (C)', 'PHYPayload': {'MHDR': {'MType': '100', 'RFU': '000', 'Major': '00'}, 'MIC': '015446f0', 'MACPayload': {'FHDR': {'DevAddr': '260b905b', 'FCnt': '000d', 'FOpts': '', 'FCtrl': {'ADR': '1', 'ADRACKReq': '0', 'ACK': '0', 'ClassB': '0', 'FOptsLen': '0000'}}, 'FPort': '01', 'FRMPayload': 'a05fd8aadc910dc94a154b'}}, 'ParseMessage': '', 'Lora': {'Freq': '867.1', 'Chan': '3', 'Datr': 'SF7BW125', 'Codr': '4/5'}, 'RAWPacket': '805b900b26800d0001a05fd8aadc910dc94a154b015446f0', 'Time': '2021-09-05 12:01:39.51', 'DecryptedData': ''}"
131,"{'MTypeText': 'Uplink Msg (C)', 'PHYPayload': {'MHDR': {'MType': '100', 'RFU': '000', 'Major': '00'}, 'MIC': '015446f0', 'MACPayload': {'FHDR': {'DevAddr': '260b905b', 'FCnt': '000d', 'FOpts': '', 'FCtrl': {'ADR': '1', 'ADRACKReq': '0', 'ACK': '0', 'ClassB': '0', 'FOptsLen': '0000'}}, 'FPort': '01', 'FRMPayload': 'a05fd8aadc910dc94a154b'}}, 'ParseMessage': '', 'Lora': {'Freq': '867.9', 'Chan': '7', 'Datr': 'SF7BW125', 'Codr': '4/5'}, 'RAWPacket': '805b900b26800d0001a05fd8aadc910dc94a154b015446f0', 'Time': '2021-09-05 12:01:39.52', 'DecryptedData': ''}"
132,"{'MTypeText': 'Downlink Msg (UC)', 'PHYPayload': {'MHDR': {'MType': '011', 'RFU': '000', 'Major': '00'}, 'MIC': '59067b18', 'MACPayload': {'FHDR': {'DevAddr': '260b905b', 'FCnt': '000d', 'FOpts': '', 'FCtrl': {'ADR': '1', 'RFU': '0', 'ACK': '1', 'FPending': '0', 'FOptsLen': '0000'}}, 'FPort': '', 'FRMPayload': ''}}, 'ParseMessage': '', 'Lora': {'Freq': '867.9', 'Chan': '7', 'Datr': 'SF7BW125', 'Codr': '4/5'}, 'RAWPacket': '605b900b26a00d0059067b18', 'Time': '2021-09-05 12:01:44.56', 'DecryptedData': ''}"
133,"{'MTypeText': 'Uplink Msg (C)', 'PHYPayload': {'MHDR': {'MType': '100', 'RFU': '000', 'Major': '00'}, 'MIC': '12a07d40', 'MACPayload': {'FHDR': {'DevAddr': '260b905b', 'FCnt': '000e', 'FOpts': '', 'FCtrl': {'ADR': '1', 'ADRACKReq': '0', 'ACK': '0', 'ClassB': '0', 'FOptsLen': '0000'}}, 'FPort': '01', 'FRMPayload': '9a8e46e8c8d8d751bef508'}}, 'ParseMessage': '', 'Lora': {'Freq': '867.5', 'Chan': '5', 'Datr': 'SF7BW125', 'Codr': '4/5'}, 'RAWPacket': '805b900b26800e00019a8e46e8c8d8d751bef50812a07d40', 'Time': '2021-09-05 12:02:39.51', 'DecryptedData': ''}"
134,"{'MTypeText': 'Downlink Msg (UC)', 'PHYPayload': {'MHDR': {'MType': '011', 'RFU': '000', 'Major': '00'}, 'MIC': 'b0412450', 'MACPayload': {'FHDR': {'DevAddr': '260b905b', 'FCnt': '000e', 'FOpts': '', 'FCtrl': {'ADR': '1', 'RFU': '0', 'ACK': '1', 'FPending': '0', 'FOptsLen': '0000'}}, 'FPort': '', 'FRMPayload': ''}}, 'ParseMessage': '', 'Lora': {'Freq': '867.5', 'Chan': '5', 'Datr': 'SF7BW125', 'Codr': '4/5'}, 'RAWPacket': '605b900b26a00e00b0412450', 'Time': '2021-09-05 12:02:44.56', 'DecryptedData': ''}"
135,"{'MTypeText': 'Downlink Msg (C)', 'PHYPayload': {'MHDR': {'MType': '101', 'RFU': '000', 'Major': '11'}, 'MIC': '2909d2ea', 'MACPayload': {'FHDR': {'DevAddr': '4550353f', 'FCnt': 'f717', 'FOpts': '6ed7', 'FCtrl': {'ADR': '0', 'RFU': '1', 'ACK': '1', 'FPending': '0', 'FOptsLen': '0101'}}, 'FPort': '', 'FRMPayload': ''}}, 'ParseMessage': 'Corrupted! Invalid packet size (Wrong FOpts len)', 'Lora': {'Freq': '867.3', 'Chan': '4', 'Datr': 'SF7BW125', 'Codr': 'OFF'}, 'RAWPacket': 'a33f3550456517f76ed72909d2ea', 'Time': '2021-09-05 12:02:47.48', 'DecryptedData': ''}"
136,"{'MTypeText': 'Join-Request', 'PHYPayload': {'MHDR': {'MType': '000', 'RFU': '000', 'Major': '00'}, 'MIC': '39aeb6ce', 'JoinRequest': {'JoinEUI': 'bdc6ada3ce0ec6f9', 'DevEUI': '75c600000aca2500', 'DevNonce': '86a7'}}, 'ParseMessage': '', 'Lora': {'Freq': '868.1', 'Chan': '0', 'Datr': 'SF7BW125', 'Codr': '4/5'}, 'RAWPacket': '00bdc6ada3ce0ec6f975c600000aca250086a739aeb6ce', 'Time': '2021-09-05 12:03:13.26', 'DecryptedData': ''}"
137,"{'MTypeText': 'Join-Accept', 'PHYPayload': {'MHDR': {'MType': '001', 'RFU': '000', 'Major': '00'}, 'MIC': '7d5a9a9e', 'JoinAccept': {'JoinNonce': '9bbbda', 'Home_NetID': '9ea30c', 'DevAddr': '60c923d6', 'DLSettings': {'OptNeg': '0', 'RX1DRoffset': '110', 'RX2Datarate': '1001'}, 'RxDelay': '82', 'CFList': 'b55dc03ee6e9b5b2fac74c6f8f308211'}}, 'ParseMessage': '', 'Lora': {'Freq': '868.1', 'Chan': '0', 'Datr': 'SF7BW125', 'Codr': '4/5'}, 'RAWPacket': '209bbbda9ea30c60c923d66982b55dc03ee6e9b5b2fac74c6f8f3082117d5a9a9e', 'Time': '2021-09-05 12:03:18.34', 'DecryptedData': ''}"
138,"{'MTypeText': 'Downlink Msg (UC)', 'PHYPayload': {'MHDR': {'MType': '011', 'RFU': '000', 'Major': '00'}, 'MIC': '90d4cb93', 'MACPayload': {'FHDR': {'DevAddr': '00000023', 'FCnt': '000e', 'FOpts': '', 'FCtrl': {'ADR': '0', 'RFU': '0', 'ACK': '1', 'FPending': '0', 'FOptsLen': '0000'}}, 'FPort': '', 'FRMPayload': ''}}, 'ParseMessage': '', 'Lora': {'Freq': '869.525', 'Chan': '0', 'Datr': 'SF12BW125', 'Codr': '4/5'}, 'RAWPacket': '6023000000200e0090d4cb93', 'Time': '2021-09-05 12:03:19.43', 'DecryptedData': ''}"
139,"{'MTypeText': 'Uplink Msg (C)', 'PHYPayload': {'MHDR': {'MType': '100', 'RFU': '000', 'Major': '00'}, 'MIC': '358aacb2', 'MACPayload': {'FHDR': {'DevAddr': '260b12a3', 'FCnt': '0000', 'FOpts': '', 'FCtrl': {'ADR': '1', 'ADRACKReq': '0', 'ACK': '0', 'ClassB': '0', 'FOptsLen': '0000'}}, 'FPort': '01', 'FRMPayload': 'fca8c43b86a2d288584f2e'}}, 'ParseMessage': '', 'Lora': {'Freq': '868.5', 'Chan': '2', 'Datr': 'SF7BW125', 'Codr': '4/5'}, 'RAWPacket': '80a3120b2680000001fca8c43b86a2d288584f2e358aacb2', 'Time': '2021-09-05 12:03:20.97', 'DecryptedData': ''}"
140,"{'MTypeText': 'Downlink Msg (UC)', 'PHYPayload': {'MHDR': {'MType': '011', 'RFU': '000', 'Major': '00'}, 'MIC': 'cdc6a939', 'MACPayload': {'FHDR': {'DevAddr': '260b12a3', 'FCnt': '0000', 'FOpts': '', 'FCtrl': {'ADR': '1', 'RFU': '0', 'ACK': '1', 'FPending': '0', 'FOptsLen': '0000'}}, 'FPort': '', 'FRMPayload': ''}}, 'ParseMessage': '', 'Lora': {'Freq': '868.5', 'Chan': '2', 'Datr': 'SF7BW125', 'Codr': '4/5'}, 'RAWPacket': '60a3120b26a00000cdc6a939', 'Time': '2021-09-05 12:03:26.01', 'DecryptedData': ''}"
141,"{'MTypeText': 'Rejoin-Request', 'PHYPayload': {'MHDR': {'MType': '110', 'RFU': '110', 'Major': '11'}, 'MIC': '029f89f5', 'ReJoinRequest': {'ReJoinType': 'e7', 'JoinEUI': '', 'DevEUI': '', 'RJcount1': ''}}, 'ParseMessage': 'Corrupted! Invalid ReJoinType value.', 'Lora': {'Freq': '868.5', 'Chan': '2', 'Datr': 'SF9BW125', 'Codr': '4/8'}, 'RAWPacket': 'dbe768bf7ad79508ec66fd438598e6d5925976c6313d3baabeab0edda996092d02618e05ea721983ecf836069b02bd86af64d890e94feec4b6155094602b4df4b312095e81176e7f5904e3c81456ca32e9146f7a031c2bf24b9bbaf08a71718511f28b8b0b5aad8cf5425d1eb3a469fb3f1124311c05c91a299c0e03b0029f89f5', 'Time': '2021-09-05 12:04:08.67', 'DecryptedData': ''}"
142,"{'MTypeText': 'Downlink Msg (UC)', 'PHYPayload': {'MHDR': {'MType': '011', 'RFU': '000', 'Major': '00'}, 'MIC': '9b6fd106', 'MACPayload': {'FHDR': {'DevAddr': '00000012', 'FCnt': '000e', 'FOpts': '', 'FCtrl': {'ADR': '0', 'RFU': '0', 'ACK': '1', 'FPending': '0', 'FOptsLen': '0000'}}, 'FPort': '', 'FRMPayload': ''}}, 'ParseMessage': '', 'Lora': {'Freq': '869.525', 'Chan': '0', 'Datr': 'SF12BW125', 'Codr': '4/5'}, 'RAWPacket': '6012000000200e009b6fd106', 'Time': '2021-09-05 12:04:17.90', 'DecryptedData': ''}"
143,"{'MTypeText': 'Join-Request', 'PHYPayload': {'MHDR': {'MType': '000', 'RFU': '000', 'Major': '00'}, 'MIC': 'fa5045da', 'JoinRequest': {'JoinEUI': 'bdc6ada3ce0ec6f9', 'DevEUI': '75c600000aca2500', 'DevNonce': 'ce17'}}, 'ParseMessage': '', 'Lora': {'Freq': '868.1', 'Chan': '0', 'Datr': 'SF7BW125', 'Codr': '4/5'}, 'RAWPacket': '00bdc6ada3ce0ec6f975c600000aca2500ce17fa5045da', 'Time': '2021-09-05 12:04:24.27', 'DecryptedData': ''}"
144,"{'MTypeText': 'Join-Accept', 'PHYPayload': {'MHDR': {'MType': '001', 'RFU': '000', 'Major': '00'}, 'MIC': '33345726', 'JoinAccept': {'JoinNonce': '751b93', 'Home_NetID': '6728f4', 'DevAddr': '341fe14c', 'DLSettings': {'OptNeg': '0', 'RX1DRoffset': '010', 'RX2Datarate': '0000'}, 'RxDelay': '06', 'CFList': 'f37387928c4dbbf0cb0bf0f7ca207144'}}, 'ParseMessage': '', 'Lora': {'Freq': '868.1', 'Chan': '0', 'Datr': 'SF7BW125', 'Codr': '4/5'}, 'RAWPacket': '20751b936728f4341fe14c2006f37387928c4dbbf0cb0bf0f7ca20714433345726', 'Time': '2021-09-05 12:04:29.34', 'DecryptedData': ''}"
145,"{'MTypeText': 'Uplink Msg (C)', 'PHYPayload': {'MHDR': {'MType': '100', 'RFU': '000', 'Major': '00'}, 'MIC': '8fa8426d', 'MACPayload': {'FHDR': {'DevAddr': '260bdc0d', 'FCnt': '0000', 'FOpts': '', 'FCtrl': {'ADR': '1', 'ADRACKReq': '0', 'ACK': '0', 'ClassB': '0', 'FOptsLen': '0000'}}, 'FPort': '01', 'FRMPayload': '7be3404d792a292b03837a'}}, 'ParseMessage': '', 'Lora': {'Freq': '867.5', 'Chan': '5', 'Datr': 'SF7BW125', 'Codr': '4/5'}, 'RAWPacket': '800ddc0b26800000017be3404d792a292b03837a8fa8426d', 'Time': '2021-09-05 12:04:32.59', 'DecryptedData': ''}"
146,"{'MTypeText': 'Downlink Msg (UC)', 'PHYPayload': {'MHDR': {'MType': '011', 'RFU': '000', 'Major': '00'}, 'MIC': 'bfb171fe', 'MACPayload': {'FHDR': {'DevAddr': '260bdc0d', 'FCnt': '0000', 'FOpts': '', 'FCtrl': {'ADR': '1', 'RFU': '0', 'ACK': '1', 'FPending': '0', 'FOptsLen': '0000'}}, 'FPort': '', 'FRMPayload': ''}}, 'ParseMessage': '', 'Lora': {'Freq': '867.5', 'Chan': '5', 'Datr': 'SF7BW125', 'Codr': '4/5'}, 'RAWPacket': '600ddc0b26a00000bfb171fe', 'Time': '2021-09-05 12:04:37.62', 'DecryptedData': ''}"
147,"{'MTypeText': 'Downlink Msg (C)', 'PHYPayload': {'MHDR': {'MType': '101', 'RFU': '110', 'Major': '11'}, 'MIC': '203c9a5c', 'MACPayload': {'FHDR': {'DevAddr': '3f039bab', 'FCnt': '2043', 'FOpts': 'f3b5ab449518357a619a', 'FCtrl': {'ADR': '0', 'RFU': '0', 'ACK': '0', 'FPending': '1', 'FOptsLen': '1010'}}, 'FPort': 'bc', 'FRMPayload': '583a01dc42f9f42cd1e6e26b6159961f72c36b7ae051ecc428853aee16273904e95811bda268771c99265cd645893a2239e8f48701939abe6722af79f75961463b12473577733f733040e586d0be4b45fa2597d116d7925411728b5e2361f0dd9e69d2d20838e8096ad12745782a11295803d66645e69a23b91d1512fd8671d1c99011a7a149cf97f4cea182577dc99985c99e77e3f6'}}, 'ParseMessage': '', 'Lora': {'Freq': '867.7', 'Chan': '6', 'Datr': 'SF8BW125', 'Codr': '4/7'}, 'RAWPacket': 'bbab9b033f1a4320f3b5ab449518357a619abc583a01dc42f9f42cd1e6e26b6159961f72c36b7ae051ecc428853aee16273904e95811bda268771c99265cd645893a2239e8f48701939abe6722af79f75961463b12473577733f733040e586d0be4b45fa2597d116d7925411728b5e2361f0dd9e69d2d20838e8096ad12745782a11295803d66645e69a23b91d1512fd8671d1c99011a7a149cf97f4cea182577dc99985c99e77e3f6203c9a5c', 'Time': '2021-09-05 12:05:17.22', 'DecryptedData': ''}"
148,"{'MTypeText': 'Downlink Msg (UC)', 'PHYPayload': {'MHDR': {'MType': '011', 'RFU': '000', 'Major': '00'}, 'MIC': '058a1c70', 'MACPayload': {'FHDR': {'DevAddr': '00000018', 'FCnt': '001c', 'FOpts': '', 'FCtrl': {'ADR': '0', 'RFU': '0', 'ACK': '1', 'FPending': '0', 'FOptsLen': '0000'}}, 'FPort': '', 'FRMPayload': ''}}, 'ParseMessage': '', 'Lora': {'Freq': '869.525', 'Chan': '0', 'Datr': 'SF12BW125', 'Codr': '4/5'}, 'RAWPacket': '6018000000201c00058a1c70', 'Time': '2021-09-05 12:05:25.90', 'DecryptedData': ''}"
149,"{'MTypeText': 'Uplink Msg (C)', 'PHYPayload': {'MHDR': {'MType': '100', 'RFU': '000', 'Major': '00'}, 'MIC': '6b33a54f', 'MACPayload': {'FHDR': {'DevAddr': '260bdc0d', 'FCnt': '0001', 'FOpts': '', 'FCtrl': {'ADR': '1', 'ADRACKReq': '0', 'ACK': '0', 'ClassB': '0', 'FOptsLen': '0000'}}, 'FPort': '01', 'FRMPayload': '147e093a91721f65f57c90'}}, 'ParseMessage': '', 'Lora': {'Freq': '867.3', 'Chan': '4', 'Datr': 'SF7BW125', 'Codr': '4/5'}, 'RAWPacket': '800ddc0b2680010001147e093a91721f65f57c906b33a54f', 'Time': '2021-09-05 12:05:31.84', 'DecryptedData': ''}"
150,"{'MTypeText': 'Uplink Msg (C)', 'PHYPayload': {'MHDR': {'MType': '100', 'RFU': '000', 'Major': '00'}, 'MIC': '6b33a54f', 'MACPayload': {'FHDR': {'DevAddr': '260bdc0d', 'FCnt': '0001', 'FOpts': '', 'FCtrl': {'ADR': '1', 'ADRACKReq': '0', 'ACK': '0', 'ClassB': '0', 'FOptsLen': '0000'}}, 'FPort': '01', 'FRMPayload': '147e093a91721f65f57c90'}}, 'ParseMessage': '', 'Lora': {'Freq': '867.7', 'Chan': '6', 'Datr': 'SF7BW125', 'Codr': '4/5'}, 'RAWPacket': '800ddc0b2680010001147e093a91721f65f57c906b33a54f', 'Time': '2021-09-05 12:05:31.84', 'DecryptedData': ''}"
151,"{'MTypeText': 'Downlink Msg (C)', 'PHYPayload': {'MHDR': {'MType': '101', 'RFU': '000', 'Major': '00'}, 'MIC': 'ce5e70f3', 'MACPayload': {'FHDR': {'DevAddr': '260bdc0d', 'FCnt': '0001', 'FOpts': '', 'FCtrl': {'ADR': '1', 'RFU': '0', 'ACK': '1', 'FPending': '1', 'FOptsLen': '0000'}}, 'FPort': '01', 'FRMPayload': '511ed418fc0e'}}, 'ParseMessage': '', 'Lora': {'Freq': '867.3', 'Chan': '4', 'Datr': 'SF7BW125', 'Codr': '4/5'}, 'RAWPacket': 'a00ddc0b26b0010001511ed418fc0ece5e70f3', 'Time': '2021-09-05 12:05:36.89', 'DecryptedData': ''}"
152,"{'MTypeText': 'Uplink Msg (C)', 'PHYPayload': {'MHDR': {'MType': '100', 'RFU': '000', 'Major': '00'}, 'MIC': '808ed29a', 'MACPayload': {'FHDR': {'DevAddr': '260bdc0d', 'FCnt': '0002', 'FOpts': '', 'FCtrl': {'ADR': '1', 'ADRACKReq': '0', 'ACK': '1', 'ClassB': '0', 'FOptsLen': '0000'}}, 'FPort': '01', 'FRMPayload': '20c8da450cfe74057af564'}}, 'ParseMessage': '', 'Lora': {'Freq': '868.5', 'Chan': '2', 'Datr': 'SF7BW125', 'Codr': '4/5'}, 'RAWPacket': '800ddc0b26a002000120c8da450cfe74057af564808ed29a', 'Time': '2021-09-05 12:06:31.84', 'DecryptedData': ''}"
153,"{'MTypeText': 'Proprietary', 'PHYPayload': {'MHDR': {'MType': '111', 'RFU': '000', 'Major': '11'}}, 'ParseMessage': 'Propietary', 'Lora': {'Freq': '867.9', 'Chan': '7', 'Datr': 'SF7BW125', 'Codr': '4/6'}, 'RAWPacket': 'e3a53af1da6e62ed2275434438fd799ae9d8f88887caabdcc5bb8e2e25b879527e15dd3289173e5fe9074fec7aa7bcf8d486', 'Time': '2021-09-05 12:06:47.61', 'DecryptedData': ''}"
154,"{'MTypeText': 'Rejoin-Request', 'PHYPayload': {'MHDR': {'MType': '110', 'RFU': '000', 'Major': '01'}, 'MIC': '11baa408', 'ReJoinRequest': {'ReJoinType': '9c', 'JoinEUI': '', 'DevEUI': '', 'RJcount1': ''}}, 'ParseMessage': 'Corrupted! Invalid ReJoinType value.', 'Lora': {'Freq': '868.3', 'Chan': '1', 'Datr': 'SF7BW125', 'Codr': 'OFF'}, 'RAWPacket': 'c19cd6de080f5011099c4e5eba3affa6ec6401c4a6b548536fbc73614879a0fa77171034760b80473b0a5d5e9cff9f040dc578f2d4b176ff86940d58330ef63d3750fbaad1dc3abe053d31161f18e9d485502867aa68cbc07d0d686146d120e1711b2bd6c694a3ead3e911baa408', 'Time': '2021-09-05 12:07:01.66', 'DecryptedData': ''}"
155,"{'MTypeText': 'Proprietary', 'PHYPayload': {'MHDR': {'MType': '111', 'RFU': '011', 'Major': '01'}}, 'ParseMessage': 'Propietary', 'Lora': {'Freq': '867.1', 'Chan': '3', 'Datr': 'SF7BW125', 'Codr': '4/7'}, 'RAWPacket': 'ed5cbe67fc0e6b5f48f6a35c20d4c72ec583ca7eb0136d1e5d351bd35517a09a11de9a9b4674e14681e7b6a02ccb27ad1dc829c498410a76996292d1519d3191befe0c6393b0815b2932aadd01046db1dd2cf464e350bb0b2a9ff044f8c6ee78015409bc160b181e7b71aeed5567', 'Time': '2021-09-05 12:07:29.14', 'DecryptedData': ''}"
156,"{'MTypeText': 'Uplink Msg (C)', 'PHYPayload': {'MHDR': {'MType': '100', 'RFU': '000', 'Major': '00'}, 'MIC': 'cafae171', 'MACPayload': {'FHDR': {'DevAddr': '260bdc0d', 'FCnt': '0003', 'FOpts': '', 'FCtrl': {'ADR': '1', 'ADRACKReq': '0', 'ACK': '0', 'ClassB': '0', 'FOptsLen': '0000'}}, 'FPort': '01', 'FRMPayload': '99628adc05b483e1191ec0'}}, 'ParseMessage': '', 'Lora': {'Freq': '867.1', 'Chan': '3', 'Datr': 'SF7BW125', 'Codr': '4/5'}, 'RAWPacket': '800ddc0b268003000199628adc05b483e1191ec0cafae171', 'Time': '2021-09-05 12:07:31.83', 'DecryptedData': ''}"
157,"{'MTypeText': 'Uplink Msg (C)', 'PHYPayload': {'MHDR': {'MType': '100', 'RFU': '000', 'Major': '00'}, 'MIC': 'cafae171', 'MACPayload': {'FHDR': {'DevAddr': '260bdc0d', 'FCnt': '0003', 'FOpts': '', 'FCtrl': {'ADR': '1', 'ADRACKReq': '0', 'ACK': '0', 'ClassB': '0', 'FOptsLen': '0000'}}, 'FPort': '01', 'FRMPayload': '99628adc05b483e1191ec0'}}, 'ParseMessage': '', 'Lora': {'Freq': '867.9', 'Chan': '7', 'Datr': 'SF7BW125', 'Codr': '4/5'}, 'RAWPacket': '800ddc0b268003000199628adc05b483e1191ec0cafae171', 'Time': '2021-09-05 12:07:31.84', 'DecryptedData': ''}"
158,"{'MTypeText': 'Downlink Msg (UC)', 'PHYPayload': {'MHDR': {'MType': '011', 'RFU': '000', 'Major': '00'}, 'MIC': '977d21e4', 'MACPayload': {'FHDR': {'DevAddr': '260bdc0d', 'FCnt': '0003', 'FOpts': '', 'FCtrl': {'ADR': '1', 'RFU': '0', 'ACK': '1', 'FPending': '0', 'FOptsLen': '0000'}}, 'FPort': '', 'FRMPayload': ''}}, 'ParseMessage': '', 'Lora': {'Freq': '867.9', 'Chan': '7', 'Datr': 'SF7BW125', 'Codr': '4/5'}, 'RAWPacket': '600ddc0b26a00300977d21e4', 'Time': '2021-09-05 12:07:36.87', 'DecryptedData': ''}"
159,"{'MTypeText': 'Rejoin-Request', 'PHYPayload': {'MHDR': {'MType': '110', 'RFU': '110', 'Major': '00'}, 'MIC': '1fde8cd7', 'ReJoinRequest': {'ReJoinType': '6a', 'JoinEUI': '', 'DevEUI': '', 'RJcount1': ''}}, 'ParseMessage': 'Corrupted! Invalid ReJoinType value.', 'Lora': {'Freq': '867.1', 'Chan': '3', 'Datr': 'SF7BW125', 'Codr': '4/8'}, 'RAWPacket': 'd86a89c4b71bf8f3b70f5fc2bbb6d2088338136cbf0a1de48a07248fd52d0f0338f6c486d7eeb0b9693100508a43e3ae9bdf3d9e30830142aaf444eec959e5ebbc93f22594d52f241821eb4acf16de42cdd7fcefedb802d063327a16a201026725570326201c17db212ac9cbe53dea31eda5ccc084d1c10fe50903a29ab77a74358209cc232fed748c1a8b2725907af4308b6bdc86a299d7a79544f206bb9176e224e3f1ec103529909223ffee75a026f56b449c7265367d1b0fe0620c6f501fde8cd7', 'Time': '2021-09-05 12:07:50.46', 'DecryptedData': ''}"
160,"{'MTypeText': 'Uplink Msg (C)', 'PHYPayload': {'MHDR': {'MType': '100', 'RFU': '000', 'Major': '00'}, 'MIC': '1d25fcbd', 'MACPayload': {'FHDR': {'DevAddr': '260bdc0d', 'FCnt': '0004', 'FOpts': '', 'FCtrl': {'ADR': '1', 'ADRACKReq': '0', 'ACK': '0', 'ClassB': '0', 'FOptsLen': '0000'}}, 'FPort': '01', 'FRMPayload': '73e65fab66f32532a2562d'}}, 'ParseMessage': '', 'Lora': {'Freq': '867.7', 'Chan': '6', 'Datr': 'SF7BW125', 'Codr': '4/5'}, 'RAWPacket': '800ddc0b268004000173e65fab66f32532a2562d1d25fcbd', 'Time': '2021-09-05 12:08:31.82', 'DecryptedData': ''}"
